x1,species,date,mwp,lfm,study,tissue_age,sp_site,ilfm,study_nice
432,QUEBER,2016-03-09,-1.93,0.9493,StuntRanch,both,QUEBER_StuntRanch,1.0534077741493733,StR
433,QUEBER,2016-03-09,-2.24,1.0393,StuntRanch,both,QUEBER_StuntRanch,0.9621860867891852,StR
434,SALLEU,2016-03-09,-1.03,2.2631,StuntRanch,both,SALLEU_StuntRanch,0.4418717688126905,StR
435,SALLEU,2016-03-09,-1.38,2.4151,StuntRanch,both,SALLEU_StuntRanch,0.4140615295432902,StR
436,SALLEU,2016-03-09,-1.72,2.523,StuntRanch,both,SALLEU_StuntRanch,0.3963535473642489,StR
437,SALMEL,2016-03-09,-1.38,2.4276,StuntRanch,both,SALMEL_StuntRanch,0.4119294776734223,StR
438,SALMEL,2016-03-09,-1.48,2.1486,StuntRanch,both,SALMEL_StuntRanch,0.46541934282788794,StR
439,SALMEL,2016-03-09,-1.55,2.8598,StuntRanch,both,SALMEL_StuntRanch,0.34967480243373666,StR
440,ADEFAS,2016-03-31,-2.07,0.7129,StuntRanch,both,ADEFAS_StuntRanch,1.4027212792818067,StR
441,ADEFAS,2016-03-31,-2.17,0.7482,StuntRanch,both,ADEFAS_StuntRanch,1.3365410318096766,StR
442,ADEFAS,2016-03-31,-2.21,0.7726,StuntRanch,both,ADEFAS_StuntRanch,1.2943308309603936,StR
443,ARCGLA,2016-03-31,-1.31,1.8859,StuntRanch,both,ARCGLA_StuntRanch,0.5302508086324832,StR
444,ARCGLA,2016-03-31,-1.59,0.9962,StuntRanch,both,ARCGLA_StuntRanch,1.003814495081309,StR
445,ARCGLA,2016-03-31,-1.65,0.8465,StuntRanch,both,ARCGLA_StuntRanch,1.1813349084465445,StR
446,CERBET,2016-03-31,-1.1,1.019,StuntRanch,both,CERBET_StuntRanch,0.9813542688910698,StR
447,CERBET,2016-03-31,-1.41,0.9616,StuntRanch,both,CERBET_StuntRanch,1.0399334442595674,StR
448,CERBET,2016-03-31,-1.48,0.9119,StuntRanch,both,CERBET_StuntRanch,1.096611470555982,StR
449,CEASPI,2016-03-31,-1.38,1.3837,StuntRanch,both,CEASPI_StuntRanch,0.7227000072270001,StR
450,CEASPI,2016-03-31,-1.45,1.2079,StuntRanch,both,CEASPI_StuntRanch,0.82788310290586975,StR
451,CEASPI,2016-03-31,-1.52,1.0574,StuntRanch,both,CEASPI_StuntRanch,0.9457159069415548,StR
452,ERIFAS,2016-03-31,-2,1.0752,StuntRanch,both,ERIFAS_StuntRanch,0.9300595238095238,StR
453,ERIFAS,2016-03-31,-2.03,1.2428,StuntRanch,both,ERIFAS_StuntRanch,0.804634695848085,StR
454,ERIFAS,2016-03-31,-2.07,1.2081,StuntRanch,both,ERIFAS_StuntRanch,0.8277460475126232,StR
455,HETARB,2016-03-31,-1.38,0.9475,StuntRanch,both,HETARB_StuntRanch,1.0554089709762533,StR
456,HETARB,2016-03-31,-1.55,1.6854,StuntRanch,both,HETARB_StuntRanch,0.5933309600094933,StR
457,HETARB,2016-03-31,-1.93,1.2277,StuntRanch,both,HETARB_StuntRanch,0.8145312372729494,StR
458,MALLAU,2016-03-31,-1.14,1.843,StuntRanch,both,MALLAU_StuntRanch,0.5425935973955507,StR
459,MALLAU,2016-03-31,-1.24,1.2039,StuntRanch,both,MALLAU_StuntRanch,0.8306337735692333,StR
460,MALLAU,2016-03-31,-1.38,1.3249,StuntRanch,both,MALLAU_StuntRanch,0.7547739452034116,StR
461,QUEAGR,2016-03-31,-1.45,0.9944,StuntRanch,both,QUEAGR_StuntRanch,1.005631536604988,StR
462,QUEAGR,2016-03-31,-1.76,0.9341,StuntRanch,both,QUEAGR_StuntRanch,1.0705491917353602,StR
463,QUEAGR,2016-03-31,-1.86,0.7483,StuntRanch,both,QUEAGR_StuntRanch,1.3363624214887078,StR
464,QUEBER,2016-03-31,-1.52,0.8202,StuntRanch,both,QUEBER_StuntRanch,1.21921482565228,StR
465,QUEBER,2016-03-31,-1.62,0.8377,StuntRanch,both,QUEBER_StuntRanch,1.193744777366599,StR
466,QUEBER,2016-03-31,-1.76,0.9189,StuntRanch,both,QUEBER_StuntRanch,1.0882576994232234,StR
467,SALLEU,2016-03-31,-0.69,2.3143,StuntRanch,both,SALLEU_StuntRanch,0.43209609817223354,StR
468,SALLEU,2016-03-31,-0.93,1.706,StuntRanch,both,SALLEU_StuntRanch,0.5861664712778429,StR
469,SALLEU,2016-03-31,-0.97,2.0745,StuntRanch,both,SALLEU_StuntRanch,0.48204386599180526,StR
470,SALMEL,2016-03-31,-0.83,2,StuntRanch,both,SALMEL_StuntRanch,0.5,StR
471,SALMEL,2016-03-31,-0.83,2.6892,StuntRanch,both,SALMEL_StuntRanch,0.3718578015766771,StR
472,SALMEL,2016-03-31,-1.03,2.2878,StuntRanch,both,SALMEL_StuntRanch,0.4371011452050005,StR
473,HETARB,2017-02-25,-1.17,0.822590068,StuntRanch,both,HETARB_StuntRanch,1.2156723487208454,StR
474,HETARB,2017-02-25,-1.17,0.748518205,StuntRanch,both,HETARB_StuntRanch,1.3359728505200485,StR
475,HETARB,2017-02-25,-1.31,0.860096931,StuntRanch,both,HETARB_StuntRanch,1.162659653764071,StR
476,MALLAU,2017-02-25,-0.97,0.912197996,StuntRanch,both,MALLAU_StuntRanch,1.0962532305322013,StR
477,MALLAU,2017-02-25,-1.45,0.933728726,StuntRanch,both,MALLAU_StuntRanch,1.0709748689899468,StR
478,MALLAU,2017-02-25,-1.24,0.728103946,StuntRanch,both,MALLAU_StuntRanch,1.3734302711772421,StR
479,QUEAGR,2017-02-25,-1.24,1.23476005,StuntRanch,both,QUEAGR_StuntRanch,0.8098739508133584,StR
480,QUEAGR,2017-02-25,-1.72,0.694276094,StuntRanch,both,QUEAGR_StuntRanch,1.4403491761304976,StR
481,QUEAGR,2017-02-25,-1.38,0.71255814,StuntRanch,both,QUEAGR_StuntRanch,1.40339425495862,StR
482,SALLEU,2017-02-25,-1.52,2.15576324,StuntRanch,both,SALLEU_StuntRanch,0.4638728323431287,StR
483,SALLEU,2017-02-25,-1.45,2.1751026,StuntRanch,both,SALLEU_StuntRanch,0.45974842749946593,StR
484,SALLEU,2017-02-25,-0.97,2.43398533,StuntRanch,both,SALLEU_StuntRanch,0.41084881970097986,StR
485,ABICON,2021-04-24,-0.765,1.367987918,SEKI,new,ABICON_SEKI,0.7310006081501079,PrC
486,ABICON,2021-04-24,-0.97,1.404427031,SEKI,new,ABICON_SEKI,0.7120341448341149,PrC
487,ABICON,2021-04-24,-1.125,1.246264749,SEKI,new,ABICON_SEKI,0.802397725525333,PrC
488,ABICON,2021-04-24,-0.935,1.242028867,SEKI,new,ABICON_SEKI,0.8051342658527759,PrC
489,ABICON,2021-04-24,-1.115,1.310974719,SEKI,new,ABICON_SEKI,0.7627912159608929,PrC
490,ABICON,2021-04-24,-0.89,1.277849324,SEKI,new,ABICON_SEKI,0.7825648777351468,PrC
491,ABICON,2021-04-24,-1.545,1.366259488,SEKI,new,ABICON_SEKI,0.7319253837086619,PrC
492,ABICON,2021-04-24,-0.815,1.337575195,SEKI,new,ABICON_SEKI,0.7476215197008045,PrC
493,ABICON,2021-04-24,-1.57,1.316718142,SEKI,new,ABICON_SEKI,0.7594639794975955,PrC
494,ABICON,2021-04-24,-1.56,1.18928846,SEKI,new,ABICON_SEKI,0.8408388995887508,PrC
495,ABICON,2021-04-24,-1.48,1.262829053,SEKI,new,ABICON_SEKI,0.7918728173258143,PrC
496,ABICON,2020-08-04,-1.7,1.899899179,SEKI,new,ABICON_SEKI,0.5263437192105866,PrC
497,ABICON,2020-08-26,-1.9385,1.680235936,SEKI,new,ABICON_SEKI,0.5951545128719351,PrC
498,ABICON,2021-06-16,-2.17,1.919749403,SEKI,new,ABICON_SEKI,0.5209013209939256,PrC
499,ABICON,2021-07-30,-2.05,1.908559853,SEKI,new,ABICON_SEKI,0.5239552736206486,PrC
500,ABICON,2021-09-16,-1.86,1.360741386,SEKI,new,ABICON_SEKI,0.7348935001819663,PrC
501,ABICON,2021-07-08,-2.136666667,2.665707434,SEKI,new,ABICON_SEKI,0.3751349406335489,PrC
502,ABICON,2021-08-19,-2.045,1.618935469,SEKI,new,ABICON_SEKI,0.617689845672286,PrC
503,ABICON,2021-09-16,-1.96,1.940756397,SEKI,new,ABICON_SEKI,0.5152630188651132,PrC
504,ABICON,2021-10-16,-1.97,2.21149576,SEKI,new,ABICON_SEKI,0.4521826440218904,PrC
505,ABICON,2021-05-15,-0.795,1.219488833,SEKI,new,ABICON_SEKI,0.8200157089917363,PrC
506,ABICON,2021-07-30,-2.046666667,1.838530411,SEKI,new,ABICON_SEKI,0.5439126783092412,PrC
507,ABICON,2021-08-19,-2.005,1.523414655,SEKI,new,ABICON_SEKI,0.6564200998840989,PrC
508,ABICON,2021-09-16,-2.235,1.450229112,SEKI,new,ABICON_SEKI,0.6895462184046958,PrC
509,ABICON,2021-10-16,-1.9,1.285439901,SEKI,new,ABICON_SEKI,0.777943799023242,PrC
510,ABICON,2021-07-08,-2.27,2.678534393,SEKI,new,ABICON_SEKI,0.37333849534035085,PrC
511,ABICON,2021-10-16,-1.9,1.307082925,SEKI,new,ABICON_SEKI,0.7650624003063922,PrC
512,ABICON,2021-07-30,-2.275,1.16507718,SEKI,new,ABICON_SEKI,0.8583122364477176,PrC
513,ABICON,2021-08-19,-2.21,1.335897057,SEKI,new,ABICON_SEKI,0.7485606729650877,PrC
514,ABICON,2021-05-15,-1.515,1.170487395,SEKI,new,ABICON_SEKI,0.8543449543085425,PrC
515,ABICON,2021-07-08,-2.193333333,2.495819519,SEKI,new,ABICON_SEKI,0.400669997324434,PrC
516,ABICON,2021-07-30,-2.16,1.477605512,SEKI,new,ABICON_SEKI,0.6767706210343374,PrC
517,ABICON,2021-08-19,-2.115,1.406290549,SEKI,new,ABICON_SEKI,0.7110906069240746,PrC
518,ABICON,2021-09-16,-2.195,1.58148316,SEKI,new,ABICON_SEKI,0.6323178300551743,PrC
519,ABICON,2021-10-16,-1.825,1.389745866,SEKI,new,ABICON_SEKI,0.7195560170135451,PrC
520,ABICON,2020-08-04,-1.92,1.910454938,SEKI,new,ABICON_SEKI,0.5234355336571671,PrC
521,ABICON,2020-08-26,-2.3915,1.724758793,SEKI,new,ABICON_SEKI,0.5797912172174675,PrC
522,ABICON,2020-10-19,-2.0865,1.619039524,SEKI,new,ABICON_SEKI,0.6176501470015997,PrC
523,ABICON,2020-08-04,-1.805,1.77085171,SEKI,new,ABICON_SEKI,0.564700022228287,PrC
524,ABICON,2020-08-26,-1.9645,1.830025152,SEKI,new,ABICON_SEKI,0.5464405770090749,PrC
525,ABICON,2020-10-19,-2.0355,1.66799407,SEKI,new,ABICON_SEKI,0.5995225150890374,PrC
526,ABICON,2020-08-04,-1.8,1.73710297,SEKI,new,ABICON_SEKI,0.5756711129219934,PrC
527,ABICON,2020-08-26,-2.3265,1.72039528,SEKI,new,ABICON_SEKI,0.5812617667725757,PrC
528,ABICON,2020-10-19,-2.265,1.600374515,SEKI,new,ABICON_SEKI,0.6248537393136381,PrC
529,ABICON,2020-08-04,-1.925,1.787627112,SEKI,new,ABICON_SEKI,0.55940077955139,PrC
530,ABICON,2020-08-26,-2.2285,1.71456421,SEKI,new,ABICON_SEKI,0.5832385828233286,PrC
531,ABICON,2020-10-19,-2.202,1.607845977,SEKI,new,ABICON_SEKI,0.62195012103451,PrC
532,ABICON,2020-08-04,-1.445,1.746981691,SEKI,new,ABICON_SEKI,0.572415844511561,PrC
533,ABICON,2020-08-26,-2.019,1.658264518,SEKI,new,ABICON_SEKI,0.6030400995409829,PrC
534,ABICON,2020-10-19,-2.2345,1.614821905,SEKI,new,ABICON_SEKI,0.6192633360395244,PrC
535,ABICON,2020-08-04,-1.865,2.396032968,SEKI,new,ABICON_SEKI,0.41735652779215016,PrC
536,ABICON,2020-08-26,-2.195,1.95389157,SEKI,new,ABICON_SEKI,0.5117991271132819,PrC
537,ABICON,2020-10-19,-1.998,1.598613426,SEKI,new,ABICON_SEKI,0.6255421002575766,PrC
538,ABICON,2020-08-04,-1.845,2.06695348,SEKI,new,ABICON_SEKI,0.48380382513495174,PrC
539,ABICON,2020-08-26,-1.7505,1.312832034,SEKI,new,ABICON_SEKI,0.7617120652922764,PrC
540,ABICON,2020-10-19,-2.394,1.599327393,SEKI,new,ABICON_SEKI,0.6252628476050869,PrC
541,ABICON,2021-07-31,-1.825,2.031806205,SEKI,new,ABICON_SEKI,0.4921729235490744,PrC
542,ABICON,2021-08-20,-2.04,1.591595407,SEKI,new,ABICON_SEKI,0.6283003806129983,PrC
543,ABICON,2021-09-17,-1.885,1.404497696,SEKI,new,ABICON_SEKI,0.71199832000294,PrC
544,ABICON,2021-10-17,-1.87,1.403265107,SEKI,new,ABICON_SEKI,0.7126237195036305,PrC
545,ABICON,2021-07-31,-1.793333333,2.02282029,SEKI,new,ABICON_SEKI,0.4943592888323263,PrC
546,ABICON,2021-08-20,-2.016666667,1.583967756,SEKI,new,ABICON_SEKI,0.6313259826230957,PrC
547,ABICON,2021-09-17,-1.865,1.335532933,SEKI,new,ABICON_SEKI,0.7487647629577397,PrC
548,ABICON,2021-10-17,-1.955,1.428093831,SEKI,new,ABICON_SEKI,0.7002341010742732,PrC
549,ABICON,2021-07-31,-1.8,1.934981399,SEKI,new,ABICON_SEKI,0.5168008335980908,PrC
550,ABICON,2021-08-20,-1.89,1.835597331,SEKI,new,ABICON_SEKI,0.5447817901626705,PrC
551,ABICON,2021-09-17,-1.865,1.861346046,SEKI,new,ABICON_SEKI,0.5372456143493481,PrC
552,ABICON,2021-10-17,-1.93,1.658039517,SEKI,new,ABICON_SEKI,0.6031219339146788,PrC
553,ABICON,2021-07-09,-1.97,2.393787596,SEKI,new,ABICON_SEKI,0.41774800808183316,PrC
554,ABICON,2021-07-31,-1.825,1.601263334,SEKI,new,ABICON_SEKI,0.6245068995003916,PrC
555,ABICON,2021-07-09,-1.92,2.425369686,SEKI,new,ABICON_SEKI,0.41230827851618496,PrC
556,ABICON,2021-07-31,-1.98,1.331894835,SEKI,new,ABICON_SEKI,0.750810029231775,PrC
557,ABICON,2021-08-20,-2.115,1.313307393,SEKI,new,ABICON_SEKI,0.7614363593245986,PrC
558,ABICON,2021-09-17,-1.97,1.198367575,SEKI,new,ABICON_SEKI,0.8344685060424804,PrC
559,ABICON,2020-08-04,-1.805,1.959206412,SEKI,new,ABICON_SEKI,0.5104107427757847,PrC
560,ABICON,2020-08-26,-1.877,1.991485746,SEKI,new,ABICON_SEKI,0.5021376638063068,PrC
561,ABICON,2020-10-19,-2.2435,1.282792728,SEKI,new,ABICON_SEKI,0.779549165015223,PrC
562,ABICON,2020-10-19,-2.2435,1.444046781,SEKI,new,ABICON_SEKI,0.6924983408830437,PrC
563,ABICON,2020-10-19,-2.2435,1.663814574,SEKI,new,ABICON_SEKI,0.6010285134093314,PrC
564,ABICON,2020-08-04,-1.725,0.8842143311,SEKI,new,ABICON_SEKI,1.130947514451567,PrC
565,ABICON,2020-08-26,-1.796,0.8471023191,SEKI,new,ABICON_SEKI,1.180494938394745,PrC
566,ABICON,2020-08-04,-1.87,1.296646052,SEKI,new,ABICON_SEKI,0.7712204872390264,PrC
567,ABICON,2020-08-26,-1.727,1.542216714,SEKI,new,ABICON_SEKI,0.6484173014869815,PrC
691,ARCPAT,2020-08-04,-1.65,1.443414957,SEKI,new,ARCPAT_SEKI,0.6928014672082963,PrC
692,ARCPAT,2020-08-26,-2.661,1.256296716,SEKI,new,ARCPAT_SEKI,0.7959903001131462,PrC
693,ARCPAT,2020-10-19,-6.411,0.7305716838,SEKI,new,ARCPAT_SEKI,1.3687910744070915,PrC
694,ARCPAT,2021-07-08,-1.7,2.076236507,SEKI,new,ARCPAT_SEKI,0.4816406977858809,PrC
695,ARCPAT,2021-06-16,-1.903333333,2.005565863,SEKI,new,ARCPAT_SEKI,0.4986123958572783,PrC
696,ARCPAT,2021-06-16,-1.74,1.826684828,SEKI,new,ARCPAT_SEKI,0.5474398126440233,PrC
697,ARCPAT,2021-07-08,-2.26,1.861682799,SEKI,new,ARCPAT_SEKI,0.5371484339529529,PrC
698,ARCPAT,2020-08-04,-2.685,1.342995798,SEKI,new,ARCPAT_SEKI,0.7446039678524743,PrC
699,ARCPAT,2020-08-26,-3.052,1.117165878,SEKI,new,ARCPAT_SEKI,0.8951222192627691,PrC
700,ARCPAT,2020-10-19,-3.6535,1.171872681,SEKI,new,ARCPAT_SEKI,0.8533350219809417,PrC
701,ARCPAT,2020-08-04,-2.055,1.170170715,SEKI,new,ARCPAT_SEKI,0.8545761632737493,PrC
702,ARCPAT,2020-08-26,-1.9825,1.155191853,SEKI,new,ARCPAT_SEKI,0.8656570745396349,PrC
703,ARCPAT,2020-10-19,-5.035,0.8436418207,SEKI,new,ARCPAT_SEKI,1.1853371602302312,PrC
704,ARCPAT,2020-08-04,-2.55,1.17694099,SEKI,new,ARCPAT_SEKI,0.8496602705629277,PrC
705,ARCPAT,2020-08-26,-2.762,1.122478411,SEKI,new,ARCPAT_SEKI,0.8908857312534986,PrC
706,ARCPAT,2020-10-19,-3.7375,1.062017357,SEKI,new,ARCPAT_SEKI,0.941604196399212,PrC
707,ARCPAT,2020-08-04,-2.005,1.339722219,SEKI,new,ARCPAT_SEKI,0.7464233897280762,PrC
708,ARCPAT,2020-08-26,-3.0805,1.230890631,SEKI,new,ARCPAT_SEKI,0.8124198647832587,PrC
709,ARCPAT,2020-10-19,-2.8645,1.032457854,SEKI,new,ARCPAT_SEKI,0.9685625385343817,PrC
710,ARCPAT,2020-08-04,-2.265,1.346157819,SEKI,new,ARCPAT_SEKI,0.742854950501164,PrC
711,ARCPAT,2020-08-26,-3.126,1.187640165,SEKI,new,ARCPAT_SEKI,0.8420058781019755,PrC
712,ARCPAT,2020-10-19,-3.8005,0.8056910171,SEKI,new,ARCPAT_SEKI,1.2411705961416757,PrC
713,ARCPAT,2020-08-04,-1.435,1.476912001,SEKI,new,ARCPAT_SEKI,0.6770884110379708,PrC
714,ARCPAT,2020-08-26,-2.081,1.849312396,SEKI,new,ARCPAT_SEKI,0.5407415221803337,PrC
715,ARCPAT,2020-10-19,-5.319,0.7225904411,SEKI,new,ARCPAT_SEKI,1.3839098099300886,PrC
716,ARCPAT,2020-08-04,-2.0045,1.414335486,SEKI,new,ARCPAT_SEKI,0.7070458246283443,PrC
717,ARCPAT,2020-08-26,-2.7615,1.364167295,SEKI,new,ARCPAT_SEKI,0.7330479213694975,PrC
718,ARCPAT,2020-10-19,-4.8265,0.8450142965,SEKI,new,ARCPAT_SEKI,1.1834119305932949,PrC
719,ARCPAT,2021-07-09,-1.515,2.018646243,SEKI,new,ARCPAT_SEKI,0.49538149810432136,PrC
720,ARCPAT,2021-07-09,-1.81,1.925729981,SEKI,new,ARCPAT_SEKI,0.5192836014739286,PrC
721,ARCPAT,2021-07-09,-1.97,1.800850226,SEKI,new,ARCPAT_SEKI,0.5552932640162824,PrC
722,ARCPAT,2020-08-04,-2.255,1.37172034,SEKI,new,ARCPAT_SEKI,0.7290115709737162,PrC
723,ARCPAT,2020-08-26,-2.5445,1.274452104,SEKI,new,ARCPAT_SEKI,0.7846509075244148,PrC
724,ARCPAT,2020-10-19,-3.58,0.7898981538,SEKI,new,ARCPAT_SEKI,1.2659859947630632,PrC
725,ARCPAT,2020-08-04,-2.08,1.472526774,SEKI,new,ARCPAT_SEKI,0.6791047997610127,PrC
726,ARCPAT,2020-08-26,-2.4965,1.369142478,SEKI,new,ARCPAT_SEKI,0.730384175546703,PrC
727,ARCPAT,2020-10-19,-4.636,0.7625441273,SEKI,new,ARCPAT_SEKI,1.3113995166952221,PrC
728,ARCPAT,2020-08-04,-1.89,1.677395466,SEKI,new,ARCPAT_SEKI,0.5961623363539007,PrC
729,ARCPAT,2020-08-26,-2.412,1.26273202,SEKI,new,ARCPAT_SEKI,0.7919336677626976,PrC
730,ARCPAT,2020-10-19,-4.2915,0.8646355453,SEKI,new,ARCPAT_SEKI,1.1565566618626961,PrC
809,CALDEC,2021-04-24,-1.235,0.9564025459,SEKI,new,CALDEC_SEKI,1.0455848369359722,PrC
810,CALDEC,2021-04-24,-1.005,1.017575982,SEKI,new,CALDEC_SEKI,0.9827275974365518,PrC
811,CALDEC,2021-04-24,-0.845,1.009016942,SEKI,new,CALDEC_SEKI,0.9910636366698391,PrC
812,CALDEC,2021-04-24,-0.915,0.9914238742,SEKI,new,CALDEC_SEKI,1.0086503119636092,PrC
813,CALDEC,2021-04-24,-0.525,0.8620055574,SEKI,new,CALDEC_SEKI,1.1600853282387436,PrC
814,CALDEC,2021-04-24,-0.86,1.04327026,SEKI,new,CALDEC_SEKI,0.9585243999958363,PrC
815,CALDEC,2021-04-24,-1.385,1.021029459,SEKI,new,CALDEC_SEKI,0.9794036706633359,PrC
816,CALDEC,2021-04-24,-1.45,1.000605907,SEKI,new,CALDEC_SEKI,0.9993944599009849,PrC
817,CALDEC,2021-04-24,-1.605,0.9814264142,SEKI,new,CALDEC_SEKI,1.0189250926317692,PrC
818,CALDEC,2021-04-24,-1.22,1.091698531,SEKI,new,CALDEC_SEKI,0.9160037973890065,PrC
819,CALDEC,2021-04-24,-1.69,1.144207167,SEKI,new,CALDEC_SEKI,0.8739676073013096,PrC
820,CALDEC,2020-08-04,-1.94,1.131305017,SEKI,new,CALDEC_SEKI,0.8839349114280468,PrC
821,CALDEC,2020-08-26,-1.9695,1.061078399,SEKI,new,CALDEC_SEKI,0.9424374305823562,PrC
822,CALDEC,2020-10-19,-2.96,1.072978004,SEKI,new,CALDEC_SEKI,0.9319855544774056,PrC
823,CALDEC,2021-05-15,-1.533333333,0.9620601023,SEKI,new,CALDEC_SEKI,1.0394360992720693,PrC
824,CALDEC,2021-05-15,-1.595,0.9944937004,SEKI,new,CALDEC_SEKI,1.0055367868069807,PrC
825,CALDEC,2021-05-15,-1.663333333,1.059839167,SEKI,new,CALDEC_SEKI,0.9435393889344721,PrC
826,CALDEC,2021-05-15,-1.355,1.103902591,SEKI,new,CALDEC_SEKI,0.9058770295068543,PrC
827,CALDEC,2020-08-04,-1.805,1.328522138,SEKI,new,CALDEC_SEKI,0.7527160981340003,PrC
828,CALDEC,2020-08-26,-2.1805,1.186885863,SEKI,new,CALDEC_SEKI,0.8425409984009556,PrC
829,CALDEC,2020-10-19,-3.4055,1.058267328,SEKI,new,CALDEC_SEKI,0.9449408231187499,PrC
830,CALDEC,2020-08-04,-1.86,1.097549314,SEKI,new,CALDEC_SEKI,0.9111207917897709,PrC
831,CALDEC,2020-08-26,-2.3325,1.110271415,SEKI,new,CALDEC_SEKI,0.9006806682490336,PrC
832,CALDEC,2020-10-19,-2.862,1.019708458,SEKI,new,CALDEC_SEKI,0.9806724580487887,PrC
833,CALDEC,2020-08-04,-1.774,1.047165336,SEKI,new,CALDEC_SEKI,0.9549590361917787,PrC
834,CALDEC,2020-08-26,-2.2655,1.074174326,SEKI,new,CALDEC_SEKI,0.9309475899724677,PrC
835,CALDEC,2020-10-19,-3.584,1.054198905,SEKI,new,CALDEC_SEKI,0.9485875912572684,PrC
836,CALDEC,2020-08-04,-1.98,1.178588963,SEKI,new,CALDEC_SEKI,0.8484722251721952,PrC
837,CALDEC,2020-08-26,-2.639,1.07787132,SEKI,new,CALDEC_SEKI,0.9277545301047624,PrC
838,CALDEC,2020-10-19,-2.6205,1.252048176,SEKI,new,CALDEC_SEKI,0.7986913116991754,PrC
839,CALDEC,2020-08-04,-2.19,1.180749393,SEKI,new,CALDEC_SEKI,0.8469197663182708,PrC
840,CALDEC,2020-08-26,-2.5545,1.122841277,SEKI,new,CALDEC_SEKI,0.8905978257869122,PrC
841,CALDEC,2020-10-19,-3.516,1.017647816,SEKI,new,CALDEC_SEKI,0.9826582283944095,PrC
842,CALDEC,2020-08-04,-1.56,1.542952278,SEKI,new,CALDEC_SEKI,0.6481081847172981,PrC
843,CALDEC,2020-08-26,-1.926,1.206148968,SEKI,new,CALDEC_SEKI,0.8290849857942257,PrC
844,CALDEC,2020-08-26,-1.926,1.408555018,SEKI,new,CALDEC_SEKI,0.7099474193204713,PrC
845,CALDEC,2020-10-19,-3.232,0.957084433,SEKI,new,CALDEC_SEKI,1.044839896586219,PrC
846,CALDEC,2020-10-19,-2.2225,0.957084433,SEKI,new,CALDEC_SEKI,1.044839896586219,PrC
847,CALDEC,2020-10-19,-3.232,1.017609162,SEKI,new,CALDEC_SEKI,0.9826955547792129,PrC
848,CALDEC,2020-10-19,-2.2225,1.017609162,SEKI,new,CALDEC_SEKI,0.9826955547792129,PrC
849,CALDEC,2020-08-04,-1.84,1.52907117,SEKI,new,CALDEC_SEKI,0.6539917955552063,PrC
850,CALDEC,2020-08-26,-1.6755,1.34596739,SEKI,new,CALDEC_SEKI,0.7429600504660072,PrC
851,CALDEC,2021-05-14,-1.7,1.234010128,SEKI,new,CALDEC_SEKI,0.8103661204310635,PrC
852,CALDEC,2021-06-15,-1.403333333,1.407070367,SEKI,new,CALDEC_SEKI,0.7106965106031545,PrC
853,CALDEC,2021-05-14,-1.515,1.074029024,SEKI,new,CALDEC_SEKI,0.9310735349364263,PrC
854,CALDEC,2021-06-15,-1.34,1.005789651,SEKI,new,CALDEC_SEKI,0.994243676106387,PrC
855,CALDEC,2021-05-14,-1.245,1.131719083,SEKI,new,CALDEC_SEKI,0.8836115030853465,PrC
856,CALDEC,2021-06-15,-1.355,1.09413074,SEKI,new,CALDEC_SEKI,0.9139675574785514,PrC
857,CALDEC,2021-05-14,-1.68,1.107045171,SEKI,new,CALDEC_SEKI,0.9033055074859272,PrC
858,CALDEC,2021-06-15,-1.365,1.2639876,SEKI,new,CALDEC_SEKI,0.7911470017585615,PrC
859,CALDEC,2021-05-14,-1.665,1.178334592,SEKI,new,CALDEC_SEKI,0.8486553876880499,PrC
860,CALDEC,2020-08-04,-1.65,1.590896132,SEKI,new,CALDEC_SEKI,0.6285765487045637,PrC
