x1,species,date,mwp,lfm,study,tissue_age,sp_site,ilfm,study_nice
1308,QUEDOU,2022-07-19,-3.96666666666667,0.633348687240903,Sedgwick,both,QUEDOU_Sedgwick,1.5789090909090904,SeR
1309,QUEDOU,2022-04-04,-2.46666666666667,1.85153922542205,Sedgwick,both,QUEDOU_Sedgwick,0.5400911772593177,SeR
1311,QUEDOU,2022-09-15,-3.63933333333333,0.57375862568161,Sedgwick,both,QUEDOU_Sedgwick,1.7428931875525646,SeR
1313,QUEDOU,2022-04-27,-2.731,0.836149187121454,Sedgwick,both,QUEDOU_Sedgwick,1.1959588257720162,SeR
1314,QUEDOU,2022-05-25,-3.1685,0.874920270442658,Sedgwick,both,QUEDOU_Sedgwick,1.1429612889115703,SeR
1315,QUEDOU,2022-07-19,-4.75,0.651905252317199,Sedgwick,both,QUEDOU_Sedgwick,1.5339652448657184,SeR
1316,QUEDOU,2022-09-13,-4.4435,0.592994161801501,Sedgwick,both,QUEDOU_Sedgwick,1.6863572433192693,SeR
1317,QUEDOU,2022-03-08,-2.17333333333333,1.30653336595938,Sedgwick,both,QUEDOU_Sedgwick,0.7653842037671236,SeR
1318,QUEDOU,2022-04-04,-2.43333333333333,1.0637868574311,Sedgwick,both,QUEDOU_Sedgwick,0.9400379343046815,SeR
1319,QUEDOU,2022-04-27,-1.781,0.826173391731121,Sedgwick,both,QUEDOU_Sedgwick,1.2103996691356178,SeR
1320,QUEDOU,2022-05-23,-2.9805,0.799793377195367,Sedgwick,both,QUEDOU_Sedgwick,1.2503229315385143,SeR
1321,QUEDOU,2022-07-19,-3.86666666666667,0.634358288770053,Sedgwick,both,QUEDOU_Sedgwick,1.576396206533194,SeR
1322,QUEDOU,2022-09-16,-2.643,0.645137814973165,Sedgwick,both,QUEDOU_Sedgwick,1.5500564015792435,SeR
1323,QUEDOU,2022-03-08,-1.87333333333333,1.22167042889391,Sedgwick,both,QUEDOU_Sedgwick,0.818551367331852,SeR
1324,QUEDOU,2022-04-04,-2.875,1.27213027229044,Sedgwick,both,QUEDOU_Sedgwick,0.7860830150669428,SeR
1325,QUEDOU,2022-04-27,-2.14233333333333,0.818946724289594,Sedgwick,both,QUEDOU_Sedgwick,1.2210806519404092,SeR
1326,QUEDOU,2022-05-23,-3.7402,0.727192205491585,Sedgwick,both,QUEDOU_Sedgwick,1.3751522533495746,SeR
1327,QUEDOU,2022-07-19,-4.175,0.636,Sedgwick,both,QUEDOU_Sedgwick,1.572327044025157,SeR
1331,QUEAGR,2022-05-23,-2.65083333333333,0.664019296729577,Sedgwick,both,QUEAGR_Sedgwick,1.5059803305795367,SeR
1334,QUEAGR,2022-03-08,-1.656,1.05864408295992,Sedgwick,both,QUEAGR_Sedgwick,0.9446045333801386,SeR
1336,QUEAGR,2022-05-25,-2.149,0.687765048420786,Sedgwick,both,QUEAGR_Sedgwick,1.4539849070495126,SeR
1337,QUEAGR,2022-07-19,-3.46666666666667,0.591294902803906,Sedgwick,both,QUEAGR_Sedgwick,1.6912034845185109,SeR
1339,QUEDOU,2022-03-08,-1.685,1.71107445410574,Sedgwick,both,QUEDOU_Sedgwick,0.5844281045751634,SeR
1340,QUEDOU,2022-04-04,-2.25,1.16238159675237,Sedgwick,both,QUEDOU_Sedgwick,0.8603026775320125,SeR
1341,QUEDOU,2022-04-27,-1.871,0.865596790371113,Sedgwick,both,QUEDOU_Sedgwick,1.155272305909618,SeR
1342,QUEDOU,2022-05-23,-2.692,0.772057451967916,Sedgwick,both,QUEDOU_Sedgwick,1.2952403962309744,SeR
1343,QUEDOU,2022-07-19,-4.1,0.628688152519292,Sedgwick,both,QUEDOU_Sedgwick,1.590613718411552,SeR
1344,QUEDOU,2022-09-15,-3.92866666666667,0.513475017804266,Sedgwick,both,QUEDOU_Sedgwick,1.9475144171107364,SeR
1345,QUEDOU,2022-03-08,-1.8025,1.23072844040301,Sedgwick,both,QUEDOU_Sedgwick,0.8125269289076829,SeR
1347,QUEDOU,2022-04-27,-1.428,0.876361744333518,Sedgwick,both,QUEDOU_Sedgwick,1.1410813017180594,SeR
1348,QUEDOU,2022-05-23,-3.0585,0.771422473588731,Sedgwick,both,QUEDOU_Sedgwick,1.296306543090331,SeR
1349,QUEDOU,2022-07-19,-4.1,0.595717066839715,Sedgwick,both,QUEDOU_Sedgwick,1.6786492374727653,SeR
1350,QUEDOU,2022-09-15,-3.658,0.617318253138075,Sedgwick,both,QUEDOU_Sedgwick,1.6199099814667735,SeR
1351,QUEDOU,2022-04-04,-2.6,0.977123578888992,Sedgwick,both,QUEDOU_Sedgwick,1.0234120039729457,SeR
1352,QUEDOU,2022-04-27,-2.98233333333333,0.798013245033112,Sedgwick,both,QUEDOU_Sedgwick,1.2531120331950216,SeR
1353,QUEDOU,2022-05-25,-3.367,0.727073107724102,Sedgwick,both,QUEDOU_Sedgwick,1.3753775093267016,SeR
1354,QUEDOU,2022-07-19,-4.53333333333333,0.600141043723554,Sedgwick,both,QUEDOU_Sedgwick,1.6662749706227975,SeR
1355,QUEDOU,2022-09-15,-4.189,0.577552356020942,Sedgwick,both,QUEDOU_Sedgwick,1.7314447592068,SeR
1358,QUEDOU,2022-04-27,-2.66533333333333,0.795442775763853,Sedgwick,both,QUEDOU_Sedgwick,1.2571614583333333,SeR
1359,QUEDOU,2022-05-23,-3.34425,0.735964095181641,Sedgwick,both,QUEDOU_Sedgwick,1.358761937636636,SeR
1361,QUEDOU,2022-04-27,-2.0795,0.73318667504714,Sedgwick,both,QUEDOU_Sedgwick,1.363909129875697,SeR
1362,QUEDOU,2022-05-23,-3.2125,0.696586074504514,Sedgwick,both,QUEDOU_Sedgwick,1.4355727692536866,SeR
1363,QUEDOU,2022-07-19,-5,0.57787610619469,Sedgwick,both,QUEDOU_Sedgwick,1.7304747320061264,SeR
1364,QUEDOU,2022-09-15,-3.787,0.52635909119676,Sedgwick,both,QUEDOU_Sedgwick,1.8998436936395322,SeR
1367,QUEAGR,2022-05-23,-2.5555,0.613691603983243,Sedgwick,both,QUEAGR_Sedgwick,1.6294829414470942,SeR
1368,QUEAGR,2022-07-19,-3.3,0.588915121566496,Sedgwick,both,QUEAGR_Sedgwick,1.6980375666701018,SeR
1369,QUEAGR,2022-09-15,-3.1065,0.513289246661086,Sedgwick,both,QUEAGR_Sedgwick,1.9482192672161682,SeR
1372,QUEAGR,2022-05-23,-2.02375,0.669160088277736,Sedgwick,both,QUEAGR_Sedgwick,1.4944107060744907,SeR
1373,QUEAGR,2022-07-19,-3.4625,0.591722824110926,Sedgwick,both,QUEAGR_Sedgwick,1.6899804422831206,SeR
1375,QUEDOU,2022-05-23,-2.971,0.704772727272727,Sedgwick,both,QUEDOU_Sedgwick,1.4188971299580786,SeR
1376,QUEDOU,2022-04-27,-1.873,0.80955749935683,Sedgwick,both,QUEDOU_Sedgwick,1.235242710733297,SeR
1377,QUEDOU,2022-05-25,-3.21666666666667,1.27549852893102,Sedgwick,both,QUEDOU_Sedgwick,0.7840071762670617,SeR
1378,QUEDOU,2022-07-19,-4.1,0.600883800341468,Sedgwick,both,QUEDOU_Sedgwick,1.6642152766170826,SeR
1379,QUEDOU,2022-09-15,-3.556,0.64247656302691,Sedgwick,both,QUEDOU_Sedgwick,1.5564770102876346,SeR
1380,QUEDOU,2022-04-04,-0.8625,1.8858940397351,Sedgwick,both,QUEDOU_Sedgwick,0.5302524844611439,SeR
1381,QUEDOU,2022-04-27,-1.99433333333333,1.2706149245523,Sedgwick,both,QUEDOU_Sedgwick,0.7870205053292201,SeR
1382,QUEDOU,2022-05-25,-3.252,0.918885601577909,Sedgwick,both,QUEDOU_Sedgwick,1.0882747518111084,SeR
1383,QUEDOU,2022-07-19,-4.1,0.620322691383454,Sedgwick,both,QUEDOU_Sedgwick,1.6120641947980066,SeR
1384,QUEDOU,2022-09-15,-4.3785,0.631753711873251,Sedgwick,both,QUEDOU_Sedgwick,1.5828953296290729,SeR
1386,QUEDOU,2022-04-27,-2.32733333333333,0.966947876586287,Sedgwick,both,QUEDOU_Sedgwick,1.0341819080573404,SeR
1388,QUEDOU,2022-07-19,-3.63333333333333,0.645807259073842,Sedgwick,both,QUEDOU_Sedgwick,1.5484496124031015,SeR
1389,QUEDOU,2022-09-15,-3.72733333333333,0.640068672090767,Sedgwick,both,QUEDOU_Sedgwick,1.562332361516034,SeR
1391,QUEDOU,2022-04-27,-2.08566666666667,0.957553562674817,Sedgwick,both,QUEDOU_Sedgwick,1.0443280031318705,SeR
1392,QUEDOU,2022-05-25,-2.8935,0.937802907915993,Sedgwick,both,QUEDOU_Sedgwick,1.0663221360895787,SeR
1395,QUEAGR,2022-05-25,-1.9712,0.78222501351839,Sedgwick,both,QUEAGR_Sedgwick,1.2784045290268515,SeR
1396,QUEAGR,2022-07-19,-2.45,0.594663293683454,Sedgwick,both,QUEAGR_Sedgwick,1.681623888042283,SeR
1397,QUEAGR,2022-09-15,-3.42933333333333,0.60313804045143,Sedgwick,both,QUEAGR_Sedgwick,1.657995239782142,SeR
1398,QUEDOU,2022-05-25,-2.665,1.12120567375887,Sedgwick,both,QUEDOU_Sedgwick,0.8918970206844165,SeR
1399,QUEDOU,2022-07-19,-4,0.652358490566038,Sedgwick,both,QUEDOU_Sedgwick,1.53289949385394,SeR
1402,QUEAGR,2022-05-25,-2.122,0.698620896417329,Sedgwick,both,QUEAGR_Sedgwick,1.431391481600686,SeR
1403,QUEAGR,2022-09-15,-2.94475,0.638190148231776,Sedgwick,both,QUEAGR_Sedgwick,1.566931114136884,SeR
1406,QUEAGR,2022-05-25,-2.2205,0.725170535582309,Sedgwick,both,QUEAGR_Sedgwick,1.378985977687309,SeR
1407,QUEAGR,2022-07-19,-3.2,0.573107568565655,Sedgwick,both,QUEAGR_Sedgwick,1.7448731352523401,SeR
1408,QUEAGR,2022-09-15,-3.0824,0.654486282191864,Sedgwick,both,QUEAGR_Sedgwick,1.5279159047474855,SeR
1409,QUEAGR,2022-03-08,-2.064,0.713036519854702,Sedgwick,both,QUEAGR_Sedgwick,1.4024527105621092,SeR
1412,QUEAGR,2022-05-25,-2.7215,0.678436966030383,Sedgwick,both,QUEAGR_Sedgwick,1.4739762867744683,SeR
1413,QUEAGR,2022-09-15,-2.20625,0.602488759988132,Sedgwick,both,QUEAGR_Sedgwick,1.6597820016089566,SeR
1414,QUEAGR,2022-04-25,-3.4964,0.724340261560019,Sedgwick,both,QUEAGR_Sedgwick,1.3805666384556476,SeR
1415,QUEAGR,2022-05-23,-2.87666666666667,0.584203018244613,Sedgwick,both,QUEAGR_Sedgwick,1.7117337103200103,SeR
1416,QUEAGR,2022-07-19,-4.38333333333333,0.518326693227092,Sedgwick,both,QUEAGR_Sedgwick,1.9292851652574927,SeR
1417,QUEAGR,2022-08-18,-3.7614,0.539980871978535,Sedgwick,both,QUEAGR_Sedgwick,1.8519174509569507,SeR
1418,QUEAGR,2022-09-15,-4.946,0.495772657457843,Sedgwick,both,QUEAGR_Sedgwick,2.0170535525853057,SeR
1419,QUEAGR,2022-03-08,-2.22933333333333,1.31237069207754,Sedgwick,both,QUEAGR_Sedgwick,0.761979832403112,SeR
1420,QUEAGR,2022-04-25,-2.99033333333333,0.451005025125628,Sedgwick,both,QUEAGR_Sedgwick,2.217270194986073,SeR
1421,QUEAGR,2022-05-23,-2.64,0.541440743609605,Sedgwick,both,QUEAGR_Sedgwick,1.8469241773962801,SeR
1422,QUEAGR,2022-08-18,-3.86975,0.547922596928315,Sedgwick,both,QUEAGR_Sedgwick,1.8250753037127077,SeR
1423,QUEAGR,2022-09-15,-4.2825,0.53884287749096,Sedgwick,both,QUEAGR_Sedgwick,1.8558285574012743,SeR
1424,QUEDOU,2022-04-25,-2.6195,1.02001912655403,Sedgwick,both,QUEDOU_Sedgwick,0.9803737733608375,SeR
1425,QUEDOU,2022-07-19,-3.2,0.649001331557923,Sedgwick,both,QUEDOU_Sedgwick,1.5408288879770204,SeR
1426,QUEDOU,2022-08-18,-4.00233333333333,0.61590174531351,Sedgwick,both,QUEDOU_Sedgwick,1.623635600335852,SeR
1427,QUEAGR,2022-03-08,-1.35233333333333,0.775506143361687,Sedgwick,both,QUEAGR_Sedgwick,1.2894804361770371,SeR
1428,QUEAGR,2022-04-25,-2.211,0.643932952751124,Sedgwick,both,QUEAGR_Sedgwick,1.5529567103649897,SeR
1429,QUEAGR,2022-05-23,-2.16975,0.599590163934426,Sedgwick,both,QUEAGR_Sedgwick,1.6678058783321947,SeR
1430,QUEAGR,2022-07-19,-3.45,0.51032565528197,Sedgwick,both,QUEAGR_Sedgwick,1.9595330739299601,SeR
1431,QUEAGR,2022-08-18,-2.44433333333333,0.595696708275948,Sedgwick,both,QUEAGR_Sedgwick,1.678706607082281,SeR
1432,QUEAGR,2022-09-15,-3.51366666666667,0.512337985581698,Sedgwick,both,QUEAGR_Sedgwick,1.9518365378757163,SeR
1433,QUEDOU,2022-04-25,-2.211,1.01466177940686,Sedgwick,both,QUEDOU_Sedgwick,0.9855500821018105,SeR
1434,QUEDOU,2022-05-23,-3.3165,0.638433228180862,Sedgwick,both,QUEDOU_Sedgwick,1.566334513711604,SeR
1435,QUEDOU,2022-08-18,-5.112,0.592234962784148,Sedgwick,both,QUEDOU_Sedgwick,1.6885190217391306,SeR
1437,QUEDOU,2022-04-25,-2.35985714285714,1.34142561983471,Sedgwick,both,QUEDOU_Sedgwick,0.7454755487100504,SeR
1438,QUEDOU,2022-05-23,-2.86,0.847755367599219,Sedgwick,both,QUEDOU_Sedgwick,1.179585571757483,SeR
1439,QUEDOU,2022-07-19,-4.2,0.6309963099631,Sedgwick,both,QUEDOU_Sedgwick,1.584795321637426,SeR
1440,QUEDOU,2022-08-18,-4.4565,0.633377425044092,Sedgwick,both,QUEDOU_Sedgwick,1.5788374521406188,SeR
1441,QUEAGR,2022-03-08,-2.44166666666667,0.427924590433852,Sedgwick,both,QUEAGR_Sedgwick,2.3368603308964984,SeR
1442,QUEAGR,2022-04-25,-2.734,0.849787845995014,Sedgwick,both,QUEAGR_Sedgwick,1.1767643003049815,SeR
1443,QUEAGR,2022-05-23,-4.1634,0.463587684069612,Sedgwick,both,QUEAGR_Sedgwick,2.1570892289922026,SeR
1444,QUEAGR,2022-08-18,-4.201,0.499104920626713,Sedgwick,both,QUEAGR_Sedgwick,2.0035867383241306,SeR
1445,QUEAGR,2022-09-15,-5.033,0.57600341588386,Sedgwick,both,QUEAGR_Sedgwick,1.7361008154188287,SeR
1447,QUEAGR,2022-05-23,-3.67633333333333,0.561852449472166,Sedgwick,both,QUEAGR_Sedgwick,1.7798267159633336,SeR
1448,QUEAGR,2022-07-19,-4.1,0.554474724503902,Sedgwick,both,QUEAGR_Sedgwick,1.8035087188053829,SeR
1449,QUEAGR,2022-08-18,-3.49833333333333,0.623348246754652,Sedgwick,both,QUEAGR_Sedgwick,1.6042396929907419,SeR
1450,QUEAGR,2022-09-15,-4.433,0.461636793864063,Sedgwick,both,QUEAGR_Sedgwick,2.166205149354857,SeR
1451,QUEDOU,2022-04-25,-2.75833333333333,0.72272826641405,Sedgwick,both,QUEDOU_Sedgwick,1.3836458963500695,SeR
1452,QUEDOU,2022-05-23,-3.27725,0.710935143288084,Sedgwick,both,QUEDOU_Sedgwick,1.4065980693751998,SeR
1453,QUEDOU,2022-07-19,-4.55,0.588100686498856,Sedgwick,both,QUEDOU_Sedgwick,1.700389105058365,SeR
1454,QUEDOU,2022-08-18,-4.88075,0.648404867122707,Sedgwick,both,QUEDOU_Sedgwick,1.5422462888619182,SeR
1455,QUEDOU,2022-04-25,-3.18333333333333,1.15845575062702,Sedgwick,both,QUEDOU_Sedgwick,0.8632181241784547,SeR
1456,QUEDOU,2022-05-23,-2.97266666666667,0.73280977312391,Sedgwick,both,QUEDOU_Sedgwick,1.3646106215765643,SeR
1457,QUEDOU,2022-07-19,-3.85,0.627757352941176,Sedgwick,both,QUEDOU_Sedgwick,1.592972181551978,SeR
1458,QUEDOU,2022-08-18,-5.1675,0.567483116621308,Sedgwick,both,QUEDOU_Sedgwick,1.7621669626998233,SeR
1459,QUEDOU,2022-04-25,-2.71266666666667,0.923592788038698,Sedgwick,both,QUEDOU_Sedgwick,1.0827282466373054,SeR
1460,QUEDOU,2022-05-23,-2.96033333333333,0.74944,Sedgwick,both,QUEDOU_Sedgwick,1.334329632792485,SeR
1461,QUEDOU,2022-07-19,-3.88333333333333,0.58252427184466,Sedgwick,both,QUEDOU_Sedgwick,1.716666666666667,SeR
1462,QUEDOU,2022-08-18,-5.2685,0.580503443362622,Sedgwick,both,QUEDOU_Sedgwick,1.7226426672121078,SeR
1463,QUEDOU,2022-04-25,-3.36,0.98011390159649,Sedgwick,both,QUEDOU_Sedgwick,1.020289578967422,SeR
1464,QUEDOU,2022-08-18,-4.926,0.560326497016256,Sedgwick,both,QUEDOU_Sedgwick,1.7846737666789088,SeR
1465,QUEDOU,2022-04-25,-2.28725,0.795868544600939,Sedgwick,both,QUEDOU_Sedgwick,1.2564889098631429,SeR
1466,QUEDOU,2022-05-23,-3.2,0.82535046728972,Sedgwick,both,QUEDOU_Sedgwick,1.2116065109695677,SeR
1467,QUEDOU,2022-07-19,-4.43333333333333,0.566191979778254,Sedgwick,both,QUEDOU_Sedgwick,1.7661853853734286,SeR
1468,QUEDOU,2022-08-18,-4.79925,0.578995854444956,Sedgwick,both,QUEDOU_Sedgwick,1.7271280827366753,SeR
1469,QUEDOU,2022-09-15,-4.005,0.559142475809142,Sedgwick,both,QUEDOU_Sedgwick,1.7884529315232,SeR
1470,QUEDOU,2022-04-25,-2.696,1.22377025874325,Sedgwick,both,QUEDOU_Sedgwick,0.817146840148697,SeR
1471,QUEDOU,2022-05-23,-2.55666666666667,0.770657672849916,Sedgwick,both,QUEDOU_Sedgwick,1.2975929978118157,SeR
1472,QUEDOU,2022-08-18,-4.72,0.616343616343616,Sedgwick,both,QUEDOU_Sedgwick,1.622471578325706,SeR
1473,QUEDOU,2022-09-15,-3.87375,0.563885183113138,Sedgwick,both,QUEDOU_Sedgwick,1.773410669312373,SeR
1474,QUEDOU,2022-04-25,-1.9765,0.97768231349539,Sedgwick,both,QUEDOU_Sedgwick,1.0228271353552671,SeR
1475,QUEDOU,2022-05-23,-2.18,0.704167221408601,Sedgwick,both,QUEDOU_Sedgwick,1.4201172244280578,SeR
1476,QUEDOU,2022-07-19,-3.92,0.595424836601307,Sedgwick,both,QUEDOU_Sedgwick,1.6794731064764001,SeR
1477,QUEDOU,2022-09-15,-3.533,0.540240308320109,Sedgwick,both,QUEDOU_Sedgwick,1.8510281158203936,SeR
1479,QUEDOU,2022-05-23,-3.442,0.746327319587629,Sedgwick,both,QUEDOU_Sedgwick,1.3398946732280064,SeR
1480,QUEDOU,2022-07-19,-4.5,0.621310295176386,Sedgwick,both,QUEDOU_Sedgwick,1.609501738122827,SeR
1481,QUEDOU,2022-08-18,-4.1515,0.596007604562738,Sedgwick,both,QUEDOU_Sedgwick,1.6778309409888346,SeR
1482,QUEDOU,2022-09-15,-3.98766666666667,0.559904855473396,Sedgwick,both,QUEDOU_Sedgwick,1.786017731806427,SeR
1483,QUEAGR,2022-03-08,-2.683,0.735319484487815,Sedgwick,both,QUEAGR_Sedgwick,1.3599530831099185,SeR
1484,QUEAGR,2022-04-25,-2.48825,0.73178096899745,Sedgwick,both,QUEAGR_Sedgwick,1.3665291150848233,SeR
1485,QUEAGR,2022-05-23,-2.35,0.612740899357602,Sedgwick,both,QUEAGR_Sedgwick,1.6320111829460064,SeR
1486,QUEAGR,2022-07-19,-4.95,0.569121447028424,Sedgwick,both,QUEAGR_Sedgwick,1.7570942111237222,SeR
1487,QUEAGR,2022-08-18,-3.76166666666667,0.52040111605293,Sedgwick,both,QUEAGR_Sedgwick,1.9215946491134925,SeR
1488,QUEAGR,2022-09-15,-3.085,0.513144580054933,Sedgwick,both,QUEAGR_Sedgwick,1.9487685125563408,SeR
1489,QUEAGR,2022-03-08,-2.21666666666667,1.74906010752629,Sedgwick,both,QUEAGR_Sedgwick,0.5717356400142865,SeR
1490,QUEAGR,2022-04-25,-2.96633333333333,0.708648129372,Sedgwick,both,QUEAGR_Sedgwick,1.4111375710342937,SeR
1491,QUEAGR,2022-05-23,-1.61575,0.589143559346264,Sedgwick,both,QUEAGR_Sedgwick,1.6973791601993204,SeR
1492,QUEAGR,2022-08-18,-4.0285,0.507449010912438,Sedgwick,both,QUEAGR_Sedgwick,1.970641342273802,SeR
1493,QUEAGR,2022-09-15,-2.54766666666667,0.495801081303805,Sedgwick,both,QUEAGR_Sedgwick,2.0169379166546113,SeR
1494,QUEDOU,2022-03-08,-1.7875,1.55201121724652,Sedgwick,both,QUEDOU_Sedgwick,0.6443252399774125,SeR
1495,QUEDOU,2022-04-25,-3.0975,1.19779126455079,Sedgwick,both,QUEDOU_Sedgwick,0.834870005814437,SeR
1496,QUEDOU,2022-05-23,-3.192,0.754483695652174,Sedgwick,both,QUEDOU_Sedgwick,1.32540968845669,SeR
1497,QUEDOU,2022-08-18,-3.946,0.6626288580955,Sedgwick,both,QUEDOU_Sedgwick,1.5091404302465152,SeR
1498,QUEDOU,2022-09-15,-4.317,0.598611665694014,Sedgwick,both,QUEDOU_Sedgwick,1.6705320950279632,SeR
1499,QUEDOU,2022-04-25,-2.82,0.639444610331443,Sedgwick,both,QUEDOU_Sedgwick,1.5638571095026832,SeR
1500,QUEDOU,2022-04-25,-2.82,0.639444610331443,Sedgwick,both,QUEDOU_Sedgwick,1.5638571095026832,SeR
1501,QUEDOU,2022-05-23,-3.3255,0.696957123098202,Sedgwick,both,QUEDOU_Sedgwick,1.4348084937487595,SeR
1502,QUEDOU,2022-05-23,-3.3255,0.696957123098202,Sedgwick,both,QUEDOU_Sedgwick,1.4348084937487595,SeR
1503,QUEDOU,2022-07-19,-4.65,0.615749525616698,Sedgwick,both,QUEDOU_Sedgwick,1.624036979969184,SeR
1504,QUEDOU,2022-07-19,-4.65,0.615749525616698,Sedgwick,both,QUEDOU_Sedgwick,1.624036979969184,SeR
1505,QUEDOU,2022-08-18,-4.349,0.611705565529623,Sedgwick,both,QUEDOU_Sedgwick,1.6347734209908429,SeR
1506,QUEDOU,2022-08-18,-4.349,0.611705565529623,Sedgwick,both,QUEDOU_Sedgwick,1.6347734209908429,SeR
1507,QUEDOU,2022-09-15,-4.87066666666667,0.57323382240692,Sedgwick,both,QUEDOU_Sedgwick,1.7444888297085384,SeR
1508,QUEDOU,2022-09-15,-4.87066666666667,0.57323382240692,Sedgwick,both,QUEDOU_Sedgwick,1.7444888297085384,SeR
1509,QUEAGR,2022-04-04,-3.2,1.25481403323661,Sedgwick,both,QUEAGR_Sedgwick,0.7969308387639288,SeR
1510,QUEAGR,2022-04-25,-2.5075,0.492335217338267,Sedgwick,both,QUEAGR_Sedgwick,2.0311364387182027,SeR
1511,QUEAGR,2022-05-23,-3.78,0.54987732631201,Sedgwick,both,QUEAGR_Sedgwick,1.8185874415061487,SeR
1512,QUEAGR,2022-07-19,-4.1,0.500779022253579,Sedgwick,both,QUEAGR_Sedgwick,1.9968887584385095,SeR
1513,QUEAGR,2022-08-18,-3.1325,0.508077042426909,Sedgwick,both,QUEAGR_Sedgwick,1.9682054422757316,SeR
1514,QUEAGR,2022-09-15,-3.496,0.496748958961154,Sedgwick,both,QUEAGR_Sedgwick,2.0130892716741466,SeR
1515,QUEDOU,2022-03-08,-1.68828571428571,1.8309866064858,Sedgwick,both,QUEDOU_Sedgwick,0.5461536400417987,SeR
1516,QUEDOU,2022-04-25,-2.001,0.945343883140597,Sedgwick,both,QUEDOU_Sedgwick,1.0578161215554978,SeR
1517,QUEDOU,2022-05-23,-2.6365,0.75039603960396,Sedgwick,both,QUEDOU_Sedgwick,1.3326296345164277,SeR
1518,QUEDOU,2022-07-19,-4.63333333333333,0.640752351097179,Sedgwick,both,QUEDOU_Sedgwick,1.5606653620352242,SeR
1519,QUEDOU,2022-08-18,-4.657,0.627759529447712,Sedgwick,both,QUEDOU_Sedgwick,1.5929666585543933,SeR
1520,QUEDOU,2022-09-15,-4.74066666666667,0.598844582217839,Sedgwick,both,QUEDOU_Sedgwick,1.6698823529411753,SeR
1521,QUEDOU,2022-04-25,-2.695,0.876240779528276,Sedgwick,both,QUEDOU_Sedgwick,1.141238827686552,SeR
1522,QUEDOU,2022-05-23,-3.88833333333333,0.653261600537996,Sedgwick,both,QUEDOU_Sedgwick,1.530780317068149,SeR
1523,QUEDOU,2022-08-18,-4.44666666666667,0.478359307195955,Sedgwick,both,QUEDOU_Sedgwick,2.090478819910073,SeR
1525,QUEDOU,2022-04-25,-2.96,0.848654970760234,Sedgwick,both,QUEDOU_Sedgwick,1.1783351708930538,SeR
1526,QUEDOU,2022-05-23,-3.34333333333333,0.715020723167072,Sedgwick,both,QUEDOU_Sedgwick,1.39856086348191,SeR
1527,QUEDOU,2022-07-19,-4.2,0.614563106796116,Sedgwick,both,QUEDOU_Sedgwick,1.6271721958925762,SeR
1528,QUEDOU,2022-08-18,-4.6335,0.627397401526088,Sedgwick,both,QUEDOU_Sedgwick,1.5938861040348422,SeR
1529,QUEDOU,2022-09-15,-4.16766666666667,0.561421116017664,Sedgwick,both,QUEDOU_Sedgwick,1.7811941365749004,SeR
1530,QUEDOU,2022-04-25,-2.56333333333333,0.933291264761561,Sedgwick,both,QUEDOU_Sedgwick,1.0714768666087129,SeR
1531,QUEDOU,2022-05-23,-3.01666666666667,0.732066217044758,Sedgwick,both,QUEDOU_Sedgwick,1.3659966499162475,SeR
1532,QUEDOU,2022-08-18,-5.094,0.584344766930519,Sedgwick,both,QUEDOU_Sedgwick,1.7113184828416614,SeR
